brand,model,model_year,milage,fuel_type,ext_col,int_col,price
Honda,Pilot EX-L,2016,"135,350 mi.",Gasoline,White,Beige,19900
Land,Rover Discovery SE,2018,"63,295 mi.",Gasoline,Blue,White,29993
Toyota,Tacoma SR,2022,"5,020 mi.",Gasoline,Black,Gray,36500
Jeep,Wrangler Sport,2016,"74,139 mi.",Gasoline,Red,Black,23000
Honda,Civic LX,2016,"96,473 mi.",Gasoline,Black,Black,15599
Land,Rover LR2 Base,2015,"112,465 mi.",Gasoline,White,Beige,11995
Hyundai,Genesis Coupe 3.8 Base,2015,"60,000 mi.",Gasoline,Black,Black,17000
Chevrolet,Tahoe LT,2022,"2,894 mi.",Gasoline,Blue,Beige,63900
FIAT,124 Spider Abarth,2017,"45,000 mi.",Gasoline,Gray,Black,22500
BMW,M6 Base,2015,"18,651 mi.",Gasoline,Red,Black,59549
Lincoln,LS V8,2002,"42,000 mi.",Gasoline,Silver,Black,11000
Land,Rover Range Rover Evoque S,2020,"46,891 mi.",Gasoline,Gray,Black,31000
Mercedes-Benz,S-Class S500,2005,"175,722 mi.",Gasoline,White,Beige,7000
Cadillac,Escalade Platinum,2018,"49,273 mi.",Gasoline,Red,Black,54000
BMW,X4 xDrive30i,2022,"34,800 mi.",Gasoline,Blue,Brown,46000
McLaren,570S Spider,2020,"8,700 mi.",Gasoline,Black,Black,185000
Tesla,Model 3 Performance,2020,"45,468 mi.",,Silver,White,45999
BMW,X5 xDrive40i,2019,"50,000 mi.",Gasoline,Blue,Gold,43000
Hummer,H2 SUT,2006,"89,900 mi.",Gasoline,Red,Beige,29994
Tesla,Model X Long Range Plus,2021,"46,897 mi.",,Blue,Black,69000
BMW,535 i xDrive,2013,"46,150 mi.",Gasoline,Silver,Black,17000
Chevrolet,Tahoe LT,2018,"55,000 mi.",Gasoline,Black,Black,37900
Chevrolet,Camaro 2SS,2016,"49,600 mi.",Gasoline,Blue,Black,32500
Kia,Sorento LX V6,2019,"86,204 mi.",Gasoline,Sparkling Silver,Satin Black,20708
BMW,750 750i xDrive,2021,"10,917 mi.",Gasoline,Black,Black,73998
BMW,M5 Base,2008,"77,750 mi.",Gasoline,Silver,Silver,21000
Mitsubishi,Outlander Sport 2.4 SE,2016,"131,193 mi.",Gasoline,Black,Black,11970
MINI,Hardtop Cooper,2019,"19,850 mi.",Gasoline,Black,Black,24000
Porsche,Cayman Base,2011,"67,998 mi.",Gasoline,White,Beige,30000
Dodge,Ram 1500 ST,2007,"36,500 mi.",Gasoline,Blue,Gray,16000
Buick,Encore GX Essence,2020,"35,569 mi.",Gasoline,Satin Steel Metallic,Ebony,21999
Ford,F-150 Lariat,2011,"152,000 mi.",Gasoline,Brown,Beige,14000
Porsche,911 Turbo,2018,"12,088 mi.",Gasoline,Gray,Black,169000
Lexus,ES 250 Base,2021,"17,570 mi.",Gasoline,Emin White,Black,39998
Mercedes-Benz,C-Class C 300 4MATIC,2020,"14,220 mi.",Gasoline,Blue,Beige,35500
Hummer,H2 Base,2005,"110,900 mi.",Gasoline,Gray,Black,19500
Mercedes-Benz,E-Class E 350,2012,"95,816 mi.",Gasoline,White,Beige,12000
Ford,Mustang Premium,2007,"126,000 mi.",Gasoline,Red,Black,9000
Ford,EcoSport SES,2019,"106,000 mi.",Gasoline,Silver,Black,12000
Hyundai,Genesis 3.8,2015,"61,300 mi.",Gasoline,Silver,Gray,20150
Cadillac,CTS Luxury,2012,"62,500 mi.",Gasoline,Red,Beige,18955
GMC,Yukon Denali,2018,"76,000 mi.",Gasoline,Black,Black,44500
Ford,Shelby GT500 Base,2022,"2,050 mi.",Gasoline,Gray,Black,94999
Lexus,IS 350 Base,2014,"123,000 mi.",Gasoline,Red,Black,18000
Maserati,Ghibli S Q4,2017,"49,750 mi.",Gasoline,White,Red,27995
GMC,Yukon XL Denali,2023,"7,500 mi.",Gasoline,Gray,Black,92888
Ford,Shelby GT500 Base,2021,"19,200 mi.",Gasoline,Black,Black,82950
INFINITI,M56 Base,2011,"137,000 mi.",Gasoline,Gray,Brown,8500
Audi,Q5 S line Premium,2022,"8,193 mi.",Hybrid,Florett Silver,Black,42598
INFINITI,Q70 3.7,2014,"70,312 mi.",Gasoline,Black,Black,19995
Nissan,GT-R Black Edition,2015,"16,850 mi.",Gasoline,White,Black,95000
BMW,M235 i,2015,"68,750 mi.",Gasoline,Red,Black,25999
Cadillac,XT5 Premium Luxury,2021,"66,500 mi.",Gasoline,Silver,Black,28500
Toyota,Corolla S Plus,2016,"68,364 mi.",Gasoline,White,Black,16000
Land,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,"36,500 mi.",Gasoline,White,Red,72000
Audi,Q5 3.0T Premium Plus,2015,"60,251 mi.",Gasoline,Black,Black,19000
Audi,Q5 S line Premium Plus,2022,"10,071 mi.",Hybrid,Mythos Black Metallic,Black,40598
BMW,330 i,2019,"42,200 mi.",Gasoline,White,Black,27500
Chevrolet,Corvette Stingray w/3LT,2022,"5,400 mi.",Gasoline,White,Black,89900
Lexus,RX 350 Base,2021,"20,598 mi.",Gasoline,Atomic Silver,Gray,42599
Cadillac,CT5-V Blackwing,2023,"2,415 mi.",Gasoline,Rift Metallic,Gray,104900
BMW,535 i xDrive,2011,"135,000 mi.",Gasoline,Blue,Beige,9999
Lexus,CT 200h Premium,2014,"131,200 mi.",Hybrid,Brown,Brown,14000
Ferrari,GTC4Lusso T,2018,"31,000 mi.",Gasoline,White,Red,197499
Mercedes-Benz,C-Class C 300 4MATIC,2021,"19,162 mi.",Gasoline,Black,Black,38500
Porsche,911 Carrera S,2007,"50,500 mi.",Gasoline,Silver,Black,56000
Land,Rover Range Rover Velar P250 S R-Dynamic,2020,"30,500 mi.",Gasoline,Silver,Beige,44000
BMW,X7 xDrive40i,2021,"9,200 mi.",Hybrid,White,Brown,71200
Lexus,GX 460 Base,2015,"106,000 mi.",Gasoline,Black,Beige,37500
Porsche,911 Carrera 4S,2017,"31,500 mi.",Gasoline,Blue,Red,97555
BMW,M3 CS,2024,124 mi.,Gasoline,Green,Black,145000
BMW,M4 Base,2017,"30,450 mi.",Gasoline,White,Black,52999
BMW,M3 Base,2015,"74,000 mi.",Gasoline,Gray,Black,40000
Land,Rover Discovery Sport SE R-Dynamic,2020,"21,240 mi.",Gasoline,White,Black,37998
Ford,F-250 Lariat,2016,"122,650 mi.",Diesel,Gray,Black,38900
Nissan,370Z Touring,2012,"65,000 mi.",Gasoline,Gray,Black,21500
Honda,Accord EX-L,2014,"62,000 mi.",Gasoline,Gray,Black,18987
Toyota,Sequoia Platinum,2023,"1,025 mi.",Hybrid,Black,Black,85000
Ford,Shelby GT500 Base,2014,"15,629 mi.",Gasoline,Black,Black,61900
Tesla,Model Y Long Range,2022,"21,404 mi.",,White,White,49500
Cadillac,Escalade ESV Base,2007,"191,900 mi.",Gasoline,Black,Black,9750
Lamborghini,Huracan LP610-4,2015,"34,152 mi.",Gasoline,Blue,Red,185500
Porsche,718 Boxster S,2018,"50,000 mi.",Gasoline,Blue,Black,55000
Mercury,Marauder Base,2003,"90,000 mi.",Gasoline,Blue,Beige,15500
GMC,Sierra 1500 SLE,2015,"102,000 mi.",Gasoline,Silver,Black,24500
Lexus,CT 200h Premium,2015,"101,000 mi.",Hybrid,Black,Black,16500
Cadillac,Escalade Premium,2010,"104,000 mi.",E85 Flex Fuel,Gray,–,19500
Ford,Expedition Platinum,2019,"51,300 mi.",Gasoline,White,Platinum,48295
Mercedes-Benz,SL-Class SL550 Roadster,2008,"33,300 mi.",Gasoline,White,Beige,34500
Kia,Forte Koup EX,2013,"134,207 mi.",Gasoline,Black,–,5500
Volvo,V60 Cross Country T5,2020,"10,500 mi.",Gasoline,White,Black,36000
Ford,F-150 XLT,2016,"71,000 mi.",E85 Flex Fuel,Black,–,24350
Kia,K5 EX,2021,"11,154 mi.",Gasoline,Glacial White Pearl,Black,28998
Maserati,Quattroporte S GranLusso,2017,"55,000 mi.",Gasoline,Blue,Black,39100
Nissan,GT-R Premium,2017,"37,800 mi.",Gasoline,Orange,Orange,149500
Tesla,Model S 90D,2016,"74,122 mi.",,Black,Black,35900
Chrysler,300 S,2014,"121,500 mi.",Gasoline,Blue,Black,15999
Mitsubishi,Lancer Evolution IX,2006,"77,000 mi.",Gasoline,Silver,Black,57000
Chevrolet,Suburban 1500 LTZ,2011,"194,000 mi.",E85 Flex Fuel,Black,Black,9950
Mercedes-Benz,GL-Class GL 450 4MATIC,2013,"63,300 mi.",Gasoline,Black,Black,22800
BMW,X6 M Base,2022,"10,376 mi.",Gasoline,Ametrin Metallic,Black,98900
Ford,Expedition Limited,2023,"9,500 mi.",Gasoline,Black,Red,63500
BMW,335 i,2011,"73,000 mi.",Gasoline,Red,Beige,16000
INFINITI,QX60 Base,2016,"71,000 mi.",Gasoline,Black,Black,21500
Porsche,Cayman GTS,2015,"11,500 mi.",Gasoline,Silver,–,72000
Dodge,Viper GTC,2017,"1,389 mi.",Gasoline,Black,Black,489995
Lexus,IS 250 Base,2011,"107,818 mi.",Gasoline,Gray,Beige,11400
Mercedes-Benz,AMG GT C,2020,"15,000 mi.",Gasoline,Gray,Black,129000
Jeep,Grand Cherokee Limited,2015,"157,000 mi.",E85 Flex Fuel,White,Black,17000
Mercedes-Benz,AMG G 63 4MATIC,2022,"2,000 mi.",Gasoline,Black,Black,244896
Toyota,Camry Solara SLE,2007,"37,216 mi.",Gasoline,Red,Beige,14995
Cadillac,CT5 Premium Luxury,2023,"6,090 mi.",Gasoline,White,Beige,46900
INFINITI,QX80 Base,2014,"161,894 mi.",Gasoline,White,Beige,18900
BMW,X7 xDrive40i,2023,"2,950 mi.",Hybrid,Black,Brown,87000
BMW,325 xi,2006,"137,825 mi.",Gasoline,Silver,Black,4000
Mercedes-Benz,CLK-Class 550,2007,"138,000 mi.",Gasoline,Silver,Black,10000
BMW,435 Gran Coupe i,2015,"60,100 mi.",Gasoline,Blue,Beige,24995
Hyundai,Tucson SE,2007,"16,200 mi.",Gasoline,Gold,Beige,8200
Kia,Niro Plug-In Hybrid EX Premium,2022,"36,602 mi.",Hybrid,Horizon Blue,Charcoal,31995
Mercedes-Benz,E-Class E 350,2022,"14,100 mi.",Gasoline,Gray,Black,53000
Land,Rover Range Rover 3.0L Supercharged HSE,2016,"103,000 mi.",Gasoline,Black,Black,33999
Toyota,Highlander Limited Platinum,2015,"135,140 mi.",Gasoline,White,Beige,23500
Nissan,370Z Base,2009,"79,893 mi.",Gasoline,Silver,Black,15900
RAM,1500 Laramie,2022,"13,464 mi.",Gasoline,Diamond Black,Black,46999
Lincoln,Nautilus Reserve,2021,"18,160 mi.",Gasoline,Silver Radiance,Slate,46850
GMC,Sierra 1500 Denali Ultimate,2023,"2,500 mi.",Gasoline,White,Brown,84000
Ford,Ranger Sport SuperCab,2009,"166,200 mi.",Gasoline,Blue,Gray,6999
Honda,S2000 CR,2008,"44,300 mi.",Gasoline,Yellow,Black,62000
Jaguar,XJ8 L,2000,"45,000 mi.",Gasoline,Silver,Beige,12500
Audi,R8 5.2 V10,2018,"8,940 mi.",Gasoline,Tango Red Metallic,Black,144900
Subaru,WRX Base,2017,"60,930 mi.",Gasoline,Blue,Black,23750
Bentley,Bentayga W12 Signature,2018,"31,875 mi.",Gasoline,White,Black,115785
Land,Rover Range Rover 5.0L V8 Supercharged,2019,"31,866 mi.",Gasoline,–,–,68900
Land,Rover Range Rover HSE,2012,"66,500 mi.",Gasoline,Silver,Black,19950
Ford,F-150 XLT SuperCab,2004,"187,000 mi.",Gasoline,Beige,Beige,6299
Honda,Pilot EX,2004,"184,000 mi.",Gasoline,Blue,Gray,10500
Mazda,MX-5 Miata Sport,2008,"39,800 mi.",Gasoline,Blue,Black,13250
Audi,A5 2.0T Premium,2018,"67,035 mi.",Gasoline,Pink,Brown,31500
BMW,430 i xDrive,2021,"16,900 mi.",Gasoline,Blue,White,43000
Ford,Transit Connect XLT,2010,"72,000 mi.",Gasoline,White,Gray,10900
Jeep,Grand Cherokee L Overland,2022,"31,804 mi.",Gasoline,Silver Zynith,Global Black,48995
Ford,F-150 Lariat,2013,"102,000 mi.",Gasoline,White,Black,23000
Ford,Mustang GT,2006,"27,407 mi.",Gasoline,Silver,Red,21750
Jeep,Wrangler Unlimited Sport,2010,"107,000 mi.",Gasoline,White,Gray,17500
Acura,ZDX Base,2010,"123,000 mi.",Gasoline,Black,Black,13888
Jaguar,XJ6 Vanden Plas,1995,"70,000 mi.",–,Gold,–,19000
Toyota,Camry XLE,2007,"98,528 mi.",Gasoline,White,Gray,7450
Dodge,Durango GT,2021,"20,386 mi.",Gasoline,Billet Clearcoat Metallic,Black,32999
Chevrolet,SSR Base,2005,"122,961 mi.",Gasoline,Redline Red,Ebony,20995
Porsche,718 Spyder Base,2020,"3,400 mi.",Gasoline,White,Black,129900
Toyota,GR86 Base,2022,"13,400 mi.",Gasoline,Silver,Black,33499
Nissan,Rogue SV,2023,"1,094 mi.",Gasoline,Caspian Blue,Light Gray,30999
Lamborghini,Gallardo LP570-4 Superleggera,2011,"16,000 mi.",Gasoline,Yellow,Black,229000
Subaru,WRX Premium,2022,"7,738 mi.",Gasoline,Orange,Black,33000
BMW,X3 xDrive30i,2021,"27,000 mi.",Gasoline,Black,Brown,38400
Nissan,Maxima SL,2007,"101,600 mi.",Gasoline,Silver,Black,6700
RAM,3500 Laramie,2013,"106,385 mi.",Diesel,White,Black,42900
Dodge,Durango R/T,2016,"135,000 mi.",Gasoline,Black,Black,20000
BMW,X3 M40i,2021,"36,905 mi.",Gasoline,Blue,Beige,50000
Lincoln,Corsair Grand Touring,2021,"1,850 mi.",Plug-In Hybrid,Silver,Beige,49000
RAM,1500 Big Horn,2022,"19,376 mi.",Gasoline,Bright White Clearcoat,Black,45861
Jeep,Wrangler Unlimited X,2008,"136,731 mi.",Gasoline,Yellow,Gray,15900
Acura,MDX 3.5L w/Technology Package,2019,"90,605 mi.",Gasoline,White,Parchment,27698
Chevrolet,Suburban 1500 LS,2004,"171,750 mi.",E85 Flex Fuel,White,Beige,12998
Lexus,GX 460 Premium,2017,"82,000 mi.",Gasoline,Gray,Brown,32900
Land,Rover Range Rover Supercharged LWB,2020,"54,225 mi.",Gasoline,White,White,67500
Acura,ILX 2.4L,2016,"136,397 mi.",Gasoline,Silver,Ebony.,14798
Ford,F-150 Lariat,2016,"117,000 mi.",Gasoline,White,Black,26500
Ford,F-150 XLT SuperCab,2010,"232,000 mi.",Gasoline,Blue,Gray,3000
Mercedes-Benz,G 550 4x4 Squared Base,2017,"23,567 mi.",Gasoline,White,Black,215000
Chevrolet,Express 1500 Cargo,2004,"152,000 mi.",Gasoline,White,Gray,7999
Suzuki,SX4 Base,2013,"99,982 mi.",Gasoline,Orange,Gray,6900
BMW,Z4 sDrive28i,2014,"70,000 mi.",Gasoline,White,Beige,20000
Toyota,Highlander Platinum,2020,"41,000 mi.",Gasoline,Blue,Black,38700
Mazda,Mazda3 i Touring,2012,"144,900 mi.",Gasoline,Black,–,6000
Chevrolet,Suburban High Country,2021,"23,292 mi.",Gasoline,Brown,Black,73500
Lexus,LC 500 Base,2020,"37,869 mi.",Gasoline,Atomic Silver,Rioja Red,75950
Volvo,S80 3.2,2010,"90,050 mi.",Gasoline,Brown,Beige,5800
Audi,A3 2.0T Tech Premium,2018,"49,500 mi.",Gasoline,Blue,Gray,25000
Chevrolet,Suburban 1500 LTZ,2015,"159,000 mi.",Gasoline,White,Beige,26900
Audi,S3 2.0T Premium Plus,2015,"78,124 mi.",Gasoline,Blue,Black,21500
Aston,Martin V8 Vantage Base,2008,"62,378 mi.",Gasoline,Red,Beige,33995
INFINITI,G35 Base,2005,"99,000 mi.",Gasoline,Silver,Black,18900
BMW,750 i xDrive,2014,"85,095 mi.",Gasoline,Black,Brown,24900
Ford,Explorer Platinum,2018,"73,049 mi.",Gasoline,Gray,Ebony Black,30510
Audi,A8 L 55,2019,"23,350 mi.",Hybrid,Black,Brown,48000
Chevrolet,Traverse Premier,2023,"11,806 mi.",Gasoline,White,Black,47000
Mercedes-Benz,Metris Base,2016,"17,340 mi.",Gasoline,White,Black,29000
Volkswagen,Golf GTI 2.0T SE 4-Door,2016,"90,000 mi.",Gasoline,Gray,Black,16750
Chevrolet,Trailblazer RS,2023,"10,000 mi.",Gasoline,Blue,Black,32000
Chevrolet,Camaro 1SS,2017,"50,850 mi.",Gasoline,Blue,Black,37000
Honda,Civic EX,2014,"82,500 mi.",Gasoline,Silver,Gray,15000
RAM,1500 Limited,2020,"44,362 mi.",Gasoline,Bright White Clearcoat,Black,50658
RAM,1500 Tradesman/Express,2017,"40,200 mi.",Gasoline,Blue,Gray,24000
Ford,Explorer Platinum,2020,"64,552 mi.",Gasoline,Iconic Silver Metallic,Ebony,36750
Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,2016,"56,842 mi.",Gasoline,Silver,Black,35000
Mercedes-Benz,E-Class E 400 4MATIC,2018,"45,203 mi.",Gasoline,White,Saddle Brown,39853
Toyota,Highlander LE Plus,2015,"198,000 mi.",Gasoline,White,Gray,14000
Ford,F-250 Lariat,2017,"132,269 mi.",E85 Flex Fuel,Gray,Black,35900
Kia,Telluride SX,2022,"46,347 mi.",Gasoline,Glacial White Pearl,Black,46120
Ford,Expedition Timberline,2022,"23,300 mi.",Gasoline,Green,Green,67500
Cadillac,XT6 Sport AWD,2020,"24,114 mi.",Gasoline,Garnet Red Metallic,Jet Black,49427
Chevrolet,Corvette Base,2007,"65,000 mi.",Gasoline,Silver,Beige,33885
Ford,Bronco Sport Outer Banks,2021,"15,198 mi.",Gasoline,Blue,Navy Pier,31621
Nissan,240SX Base,1996,"160,490 mi.",–,Gray,Black,15500
Mercedes-Benz,GLE 350 Base 4MATIC,2022,"24,500 mi.",Gasoline,White,Beige,82150
Land,Rover Discovery HSE,2020,"32,705 mi.",Diesel,Portofino Blue Metallic,Tan/Ebony/Ebony,46598
Rivian,R1S Adventure Package,2023,"2,500 mi.",,Gray,Gray,91000
Porsche,911 Carrera 4S,2007,"42,635 mi.",Gasoline,Blue,Blue,72995
Nissan,Leaf SV PLUS,2023,"5,121 mi.",,Brilliant Silver Metallic,Black,28196
Land,Rover Range Rover Velar P250 S R-Dynamic,2020,"29,500 mi.",Gasoline,Red,White,45000
Rolls-Royce,Phantom Drophead Coupe Drophead,2013,"2,958 mi.",Gasoline,Yellow,–,488880
Mazda,CX-90 Premium,2024,"3,880 mi.",Gasoline,Machine Gray Metallic,Black,52991
Ford,F-150 Lightning XLT,2023,208 mi.,,Gray,Gold,89000
Toyota,Tacoma TRD Sport,2018,"84,184 mi.",Gasoline,Magnetic Gray Metallic,Graphite w/Gun Metal,35998
Acura,ILX Premium Package,2022,"16,120 mi.",Gasoline,Gray,Ebony,26599
BMW,435 i,2014,"53,600 mi.",Gasoline,Silver,Black,25980
Lexus,SC 300 Base,1998,"165,000 mi.",Gasoline,Purple,Beige,8700
Mercedes-Benz,E-Class E 400,2018,"28,690 mi.",Gasoline,White,Beige,38880
Audi,Q7 3.0T Prestige,2018,"70,773 mi.",Gasoline,White,Black,30950
Porsche,Macan S,2015,"80,300 mi.",Gasoline,Gray,Beige,23999
Cadillac,XLR V,2008,"64,800 mi.",Gasoline,Black,Black,24700
Toyota,4Runner Trail,2016,"117,780 mi.",Gasoline,Gray,Black,27750
Audi,A5 2.0T Prestige,2018,"35,850 mi.",Gasoline,White,Black,33000
Jeep,Gladiator Overland,2020,"20,655 mi.",Gasoline,Firecracker Red Clearcoat,Black,42850
Honda,Ridgeline RTL-E,2019,"26,998 mi.",Gasoline,Black,Black,35557
Lexus,GX 460 Base,2018,"52,100 mi.",Gasoline,White,Beige,38000
Mercedes-Benz,E-Class E 350 4MATIC,2022,"9,006 mi.",Gasoline,Black,Black,56999
Toyota,Tacoma SR5,2018,"65,290 mi.",Gasoline,Blue,Black,26450
Bentley,Continental GT Base,2012,"79,089 mi.",E85 Flex Fuel,White,Beige,46999
Porsche,Cayman Base,2016,"10,431 mi.",Gasoline,Red,Black,50999
Chrysler,Town & Country Touring,2012,"74,582 mi.",E85 Flex Fuel,Black,–,8500
Ford,Mustang V6 Premium,2013,"62,500 mi.",Gasoline,Black,Black,16000
Ford,Mustang GT Premium,2021,"3,000 mi.",Gasoline,Red,Black,49500
Chevrolet,Suburban LT,2022,"37,806 mi.",Gasoline,Black,Black,60894
Land,Rover Range Rover Velar R-Dynamic S,2023,"12,425 mi.",Gasoline,Firenze Red,Ebony,57619
Cadillac,Escalade ESV Sport,2021,"4,500 mi.",Gasoline,White,Beige,105000
Chevrolet,Silverado 1500 Base,1999,"88,750 mi.",Gasoline,White,Gray,6800
Mitsubishi,Outlander SEL,2018,"29,000 mi.",Gasoline,Red,Beige,19500
Audi,TTS 2.0T Premium Plus,2012,"72,922 mi.",Gasoline,White,Black,25999
GMC,Sierra 1500 SLT,2021,"12,941 mi.",Gasoline,White,Black,51500
Kia,Optima SX Turbo,2017,"103,338 mi.",Gasoline,Remington Red Metallic,Black,17238
Chevrolet,Corvette Stingray w/2LT,2020,"12,500 mi.",Gasoline,Yellow,Black,84999
Mercedes-Benz,GL-Class GL 450,2011,"148,000 mi.",Gasoline,Black,Black,9900
Mazda,CX-30 Premium Package,2021,"18,385 mi.",Gasoline,Soul Red Crystal Metallic,White / Brown,29255
Ford,Mustang Mach-E GT,2022,"8,000 mi.",,Blue,Black,60999
Kia,Telluride SX,2020,"55,400 mi.",Gasoline,Green,White,36500
Audi,A6 55 Prestige,2021,"22,800 mi.",Hybrid,Blue,Brown,52000
Volkswagen,Golf R 4-Door,2016,"47,144 mi.",Gasoline,Blue,Black,29950
Audi,Q5 S line Premium Plus,2023,"4,648 mi.",Hybrid,Mythos Black,Black,47598
Chevrolet,Corvette Grand Sport,2019,"13,100 mi.",Gasoline,Silver,Red,61950
BMW,750 i,2017,"24,650 mi.",Gasoline,Silver,Black,50000
BMW,X5 sDrive35i,2017,"39,250 mi.",Gasoline,Black,Beige,28900
Ford,Transit Connect XL w/Rear Symmetrical Doors,2022,"22,985 mi.",Gasoline,White,Gray,33500
Land,Rover Range Rover Sport Supercharged,2015,"64,300 mi.",E85 Flex Fuel,Blue,Black,44850
Porsche,Panamera 2,2012,"54,000 mi.",Gasoline,White,–,26000
GMC,Yukon XL SLT,2019,"65,212 mi.",Gasoline,Summit White,Jet Black,42995
INFINITI,G37 x,2012,"120,000 mi.",Gasoline,Red,Black,14500
Ford,Expedition Limited,2016,"85,253 mi.",Gasoline,White,Beige,19995
Chevrolet,Trailblazer LS,2021,"20,497 mi.",Gasoline,Pacific Blue Metallic,Black,22999
BMW,550 i xDrive,2012,"68,500 mi.",Gasoline,Black,Black,17800
BMW,740 iL,2001,"242,000 mi.",Gasoline,Green,Green,7300
Porsche,Cayenne Turbo GT,2022,"1,766 mi.",Gasoline,Custom Color,Black,209995
Lexus,RX 450h Base,2017,"73,948 mi.",Hybrid,White,Beige,31990
Lotus,Evora Base,2010,"9,100 mi.",Gasoline,Black,White,55000
Porsche,911 Carrera,2020,"12,758 mi.",Gasoline,Silver,Black,107900
Nissan,Juke SL,2012,"72,639 mi.",Gasoline,Black,Black,15000
Porsche,Taycan Base,2021,"6,900 mi.",,White,Beige,79999
BMW,X7 xDrive50i,2019,"31,157 mi.",Gasoline,Black,Blk,65998
Chevrolet,Corvette Base,2005,"36,700 mi.",Gasoline,Blue,Black,26000
Genesis,GV70 3.5T Sport,2022,"10,200 mi.",Gasoline,White,Black,50500
Ford,Mustang Premium,2007,"121,630 mi.",Gasoline,White,Black,9450
Hyundai,Tucson Hybrid SEL Convenience,2023,"3,402 mi.",Hybrid,White,Black,44000
BMW,X6 M Base,2018,"48,000 mi.",Gasoline,Blue,Black,54000
Aston,Martin V8 Vantage Base,2010,"25,991 mi.",Gasoline,Silver,Black,69995
RAM,1500 TRX,2022,"24,058 mi.",Gasoline,Flame Red Clearcoat,BLACK,81900
Ford,Explorer XLT,2021,"33,705 mi.",Gasoline,White,Light Slate,36995
Mercedes-Benz,GL-Class GL 450 4MATIC,2015,"84,000 mi.",Gasoline,Blue,Gray,20399
Mercedes-Benz,CLS 450 Base,2019,"67,000 mi.",Hybrid,Yellow,Black,44500
Nissan,Rogue S,2022,"21,212 mi.",Gasoline,Gun Metallic,Charcoal,28906
Subaru,Outback 2.5 i Special Edition,2009,"181,870 mi.",Gasoline,Black,Black,6500
Mercedes-Benz,CLK-Class CLK 350,2008,"93,000 mi.",Gasoline,White,Beige,12000
Acura,TSX 2.4,2010,"116,000 mi.",Gasoline,Silver,Black,9000
Audi,RS 5 4.2,2014,"49,098 mi.",Gasoline,White,Black,44900
Mercedes-Benz,S-Class S 550 4MATIC,2015,"13,300 mi.",Gasoline,Black,Black,62500
Subaru,WRX Premium,2017,"62,662 mi.",Gasoline,Red,Black,24000
Cadillac,SRX Luxury Collection,2016,"61,549 mi.",Gasoline,Red,Ebony,19998
Lexus,GX 460 Base,2021,"40,906 mi.",Gasoline,Black,Black,51998
Chevrolet,Camaro 1LT,2021,"18,000 mi.",Gasoline,White,Black,30000
Ford,Mustang GT Premium,2018,"26,840 mi.",Gasoline,White,Black,42500
Land,Rover LR2 HSE,2010,"100,472 mi.",Gasoline,Gray,Beige,9975
Land,Rover Range Rover HSE SWB,2020,"41,500 mi.",Hybrid,Gray,Gray,68000
Jeep,Wrangler Unlimited 4xe Sahara,2021,"51,105 mi.",Hybrid,Black Clearcoat,Black,42700
Ford,F-150 XL,2021,"45,979 mi.",Gasoline,Agate Black Metallic,Black,38532
Jeep,Gladiator Mojave,2022,"24,500 mi.",Gasoline,Blue,Black,64000
Mercedes-Benz,AMG GL AMG GL 63 4MATIC,2016,"69,000 mi.",Gasoline,Black,Brown,36500
Mercedes-Benz,C-Class C55 AMG Sport,2006,"98,300 mi.",Gasoline,Black,Black,15900
BMW,535 i xDrive,2014,"119,750 mi.",Gasoline,White,Beige,15499
Lexus,RC 350 F Sport,2021,"23,436 mi.",Gasoline,Black,Black,41927
Ford,F-150 XL,2019,"59,678 mi.",Gasoline,Gray,Black,33700
Ford,Bronco Big Bend Advanced,2023,"11,500 mi.",Gasoline,Gray,Black,54490
Porsche,Macan Base,2018,"82,300 mi.",Gasoline,Black,Black,35000
Mazda,RX-8 Sport,2008,"155,500 mi.",Gasoline,Blue,Black,6800
Bentley,Bentayga V8,2019,"22,039 mi.",Gasoline,White,Black,113990
Mercedes-Benz,S-Class S 580 4MATIC,2022,"7,968 mi.",Hybrid,White,White,104999
Mercedes-Benz,C-Class C 300 4MATIC,2018,"49,000 mi.",Gasoline,Black,Black,23450
Cadillac,Escalade ESV Platinum,2020,"92,000 mi.",Gasoline,Black,Black,50000
Honda,CR-V EX-L,2016,"73,549 mi.",Gasoline,Mountain Air Metallic,Black,20848
BMW,ALPINA B7 ALPINA B7 xDrive,2020,"33,749 mi.",Gasoline,Blue,Red,85998
RAM,2500 SLT,2017,"86,000 mi.",Diesel,Gray,Gray,41000
Porsche,911 Targa 4 GTS,2018,"19,000 mi.",Gasoline,Gray,Black,145000
Ford,Explorer Limited,2017,"152,000 mi.",Gasoline,Gray,Black,15499
Saab,9-3 SE,2002,"77,200 mi.",Gasoline,Black,Beige,7500
Toyota,Avalon Touring,2016,"89,148 mi.",Gasoline,Black,Black,17500
Audi,S3 2.0T Tech Premium Plus,2018,"16,400 mi.",Gasoline,Blue,Red,42800
Ford,F-250 XL,2020,"36,000 mi.",E85 Flex Fuel,White,Gray,44000
BMW,X6 M Base,2018,"48,291 mi.",Gasoline,Gray,Brown,67250
Toyota,Tacoma PreRunner,2008,"160,000 mi.",Gasoline,White,–,17000
Land,Rover Range Rover 3.0L Supercharged HSE,2017,"50,340 mi.",Gasoline,White,Beige,47000
