brand,model,model_year,milage,fuel_type,ext_col,int_col,price
GMC,Yukon Denali,2018,76000,Gasoline,Black,Black,44500
Ford,Shelby GT500 Base,2022,2050,Gasoline,Gray,Black,94999
Lexus,IS 350 Base,2014,123000,Gasoline,Red,Black,18000
Maserati,Ghibli S Q4,2017,49750,Gasoline,White,Red,27995
GMC,Yukon XL Denali,2023,7500,Gasoline,Gray,Black,92888
Ford,Shelby GT500 Base,2021,19200,Gasoline,Black,Black,82950
INFINITI,M56 Base,2011,137000,Gasoline,Gray,Brown,8500
Audi,Q5 S line Premium,2022,8193,Hybrid,Florett Silver,Black,42598
INFINITI,Q70 3.7,2014,70312,Gasoline,Black,Black,19995
Nissan,GT-R Black Edition,2015,16850,Gasoline,White,Black,95000
BMW,M235 i,2015,68750,Gasoline,Red,Black,25999
Cadillac,XT5 Premium Luxury,2021,66500,Gasoline,Silver,Black,28500
Toyota,Corolla S Plus,2016,68364,Gasoline,White,Black,16000
Land,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,36500,Gasoline,White,Red,72000
Audi,Q5 3.0T Premium Plus,2015,60251,Gasoline,Black,Black,19000
Audi,Q5 S line Premium Plus,2022,10071,Hybrid,Mythos Black Metallic,Black,40598
BMW,330 i,2019,42200,Gasoline,White,Black,27500
Chevrolet,Corvette Stingray w/3LT,2022,5400,Gasoline,White,Black,89900
Lexus,RX 350 Base,2021,20598,Gasoline,Atomic Silver,Gray,42599
Cadillac,CT5-V Blackwing,2023,2415,Gasoline,Rift Metallic,Gray,104900
BMW,535 i xDrive,2011,135000,Gasoline,Blue,Beige,9999
Lexus,CT 200h Premium,2014,131200,Hybrid,Brown,Brown,14000
Ferrari,GTC4Lusso T,2018,31000,Gasoline,White,Red,197499
Mercedes-Benz,C-Class C 300 4MATIC,2021,19162,Gasoline,Black,Black,38500
Porsche,911 Carrera S,2007,50500,Gasoline,Silver,Black,56000
Land,Rover Range Rover Velar P250 S R-Dynamic,2020,30500,Gasoline,Silver,Beige,44000
BMW,X7 xDrive40i,2021,9200,Hybrid,White,Brown,71200
Lexus,GX 460 Base,2015,106000,Gasoline,Black,Beige,37500
Porsche,911 Carrera 4S,2017,31500,Gasoline,Blue,Red,97555
BMW,M3 CS,2024,124,Gasoline,Green,Black,145000
BMW,M4 Base,2017,30450,Gasoline,White,Black,52999
BMW,M3 Base,2015,74000,Gasoline,Gray,Black,40000
Land,Rover Discovery Sport SE R-Dynamic,2020,21240,Gasoline,White,Black,37998
Ford,F-250 Lariat,2016,122650,Diesel,Gray,Black,38900
Nissan,370Z Touring,2012,65000,Gasoline,Gray,Black,21500
Honda,Accord EX-L,2014,62000,Gasoline,Gray,Black,18987
Toyota,Sequoia Platinum,2023,1025,Hybrid,Black,Black,85000
Ford,Shelby GT500 Base,2014,15629,Gasoline,Black,Black,61900
Tesla,Model Y Long Range,2022,21404,,White,White,49500
Cadillac,Escalade ESV Base,2007,191900,Gasoline,Black,Black,9750
Lamborghini,Huracan LP610-4,2015,34152,Gasoline,Blue,Red,185500
Porsche,718 Boxster S,2018,50000,Gasoline,Blue,Black,55000
Mercury,Marauder Base,2003,90000,Gasoline,Blue,Beige,15500
GMC,Sierra 1500 SLE,2015,102000,Gasoline,Silver,Black,24500
Lexus,CT 200h Premium,2015,101000,Hybrid,Black,Black,16500
Cadillac,Escalade Premium,2010,104000,E85 Flex Fuel,Gray,–,19500
Ford,Expedition Platinum,2019,51300,Gasoline,White,Platinum,48295
Mercedes-Benz,SL-Class SL550 Roadster,2008,33300,Gasoline,White,Beige,34500
Kia,Forte Koup EX,2013,134207,Gasoline,Black,–,5500
Volvo,V60 Cross Country T5,2020,10500,Gasoline,White,Black,36000
Ford,F-150 XLT,2016,71000,E85 Flex Fuel,Black,–,24350
Kia,K5 EX,2021,11154,Gasoline,Glacial White Pearl,Black,28998
Maserati,Quattroporte S GranLusso,2017,55000,Gasoline,Blue,Black,39100
Nissan,GT-R Premium,2017,37800,Gasoline,Orange,Orange,149500
Tesla,Model S 90D,2016,74122,,Black,Black,35900
Chrysler,300 S,2014,121500,Gasoline,Blue,Black,15999
Mitsubishi,Lancer Evolution IX,2006,77000,Gasoline,Silver,Black,57000
Chevrolet,Suburban 1500 LTZ,2011,194000,E85 Flex Fuel,Black,Black,9950
Mercedes-Benz,GL-Class GL 450 4MATIC,2013,63300,Gasoline,Black,Black,22800
BMW,X6 M Base,2022,10376,Gasoline,Ametrin Metallic,Black,98900
Ford,Expedition Limited,2023,9500,Gasoline,Black,Red,63500
BMW,335 i,2011,73000,Gasoline,Red,Beige,16000
INFINITI,QX60 Base,2016,71000,Gasoline,Black,Black,21500
Porsche,Cayman GTS,2015,11500,Gasoline,Silver,–,72000
Dodge,Viper GTC,2017,1389,Gasoline,Black,Black,489995
Lexus,IS 250 Base,2011,107818,Gasoline,Gray,Beige,11400
Mercedes-Benz,AMG GT C,2020,15000,Gasoline,Gray,Black,129000
Jeep,Grand Cherokee Limited,2015,157000,E85 Flex Fuel,White,Black,17000
Mercedes-Benz,AMG G 63 4MATIC,2022,2000,Gasoline,Black,Black,244896
Toyota,Camry Solara SLE,2007,37216,Gasoline,Red,Beige,14995
Cadillac,CT5 Premium Luxury,2023,6090,Gasoline,White,Beige,46900
INFINITI,QX80 Base,2014,161894,Gasoline,White,Beige,18900
BMW,X7 xDrive40i,2023,2950,Hybrid,Black,Brown,87000
BMW,325 xi,2006,137825,Gasoline,Silver,Black,4000
Mercedes-Benz,CLK-Class 550,2007,138000,Gasoline,Silver,Black,10000
BMW,435 Gran Coupe i,2015,60100,Gasoline,Blue,Beige,24995
Hyundai,Tucson SE,2007,16200,Gasoline,Gold,Beige,8200
Kia,Niro Plug-In Hybrid EX Premium,2022,36602,Hybrid,Horizon Blue,Charcoal,31995
Mercedes-Benz,E-Class E 350,2022,14100,Gasoline,Gray,Black,53000
Land,Rover Range Rover 3.0L Supercharged HSE,2016,103000,Gasoline,Black,Black,33999
Toyota,Highlander Limited Platinum,2015,135140,Gasoline,White,Beige,23500
Nissan,370Z Base,2009,79893,Gasoline,Silver,Black,15900
RAM,1500 Laramie,2022,13464,Gasoline,Diamond Black,Black,46999
Lincoln,Nautilus Reserve,2021,18160,Gasoline,Silver Radiance,Slate,46850
GMC,Sierra 1500 Denali Ultimate,2023,2500,Gasoline,White,Brown,84000
Ford,Ranger Sport SuperCab,2009,166200,Gasoline,Blue,Gray,6999
Honda,S2000 CR,2008,44300,Gasoline,Yellow,Black,62000
Jaguar,XJ8 L,2000,45000,Gasoline,Silver,Beige,12500
Audi,R8 5.2 V10,2018,8940,Gasoline,Tango Red Metallic,Black,144900
Subaru,WRX Base,2017,60930,Gasoline,Blue,Black,23750
Bentley,Bentayga W12 Signature,2018,31875,Gasoline,White,Black,115785
Land,Rover Range Rover 5.0L V8 Supercharged,2019,31866,Gasoline,–,–,68900
Land,Rover Range Rover HSE,2012,66500,Gasoline,Silver,Black,19950
Ford,F-150 XLT SuperCab,2004,187000,Gasoline,Beige,Beige,6299
Honda,Pilot EX,2004,184000,Gasoline,Blue,Gray,10500
Mazda,MX-5 Miata Sport,2008,39800,Gasoline,Blue,Black,13250
Audi,A5 2.0T Premium,2018,67035,Gasoline,Pink,Brown,31500
BMW,430 i xDrive,2021,16900,Gasoline,Blue,White,43000
Ford,Transit Connect XLT,2010,72000,Gasoline,White,Gray,10900
Jeep,Grand Cherokee L Overland,2022,31804,Gasoline,Silver Zynith,Global Black,48995
Ford,F-150 Lariat,2013,102000,Gasoline,White,Black,23000
Ford,Mustang GT,2006,27407,Gasoline,Silver,Red,21750
Jeep,Wrangler Unlimited Sport,2010,107000,Gasoline,White,Gray,17500
Acura,ZDX Base,2010,123000,Gasoline,Black,Black,13888
Jaguar,XJ6 Vanden Plas,1995,70000,–,Gold,–,19000
Toyota,Camry XLE,2007,98528,Gasoline,White,Gray,7450
Dodge,Durango GT,2021,20386,Gasoline,Billet Clearcoat Metallic,Black,32999
Chevrolet,SSR Base,2005,122961,Gasoline,Redline Red,Ebony,20995
Porsche,718 Spyder Base,2020,3400,Gasoline,White,Black,129900
Toyota,GR86 Base,2022,13400,Gasoline,Silver,Black,33499
Nissan,Rogue SV,2023,1094,Gasoline,Caspian Blue,Light Gray,30999
Lamborghini,Gallardo LP570-4 Superleggera,2011,16000,Gasoline,Yellow,Black,229000
Subaru,WRX Premium,2022,7738,Gasoline,Orange,Black,33000
BMW,X3 xDrive30i,2021,27000,Gasoline,Black,Brown,38400
Nissan,Maxima SL,2007,101600,Gasoline,Silver,Black,6700
RAM,3500 Laramie,2013,106385,Diesel,White,Black,42900
Dodge,Durango R/T,2016,135000,Gasoline,Black,Black,20000
BMW,X3 M40i,2021,36905,Gasoline,Blue,Beige,50000
Lincoln,Corsair Grand Touring,2021,1850,Plug-In Hybrid,Silver,Beige,49000
RAM,1500 Big Horn,2022,19376,Gasoline,Bright White Clearcoat,Black,45861
Jeep,Wrangler Unlimited X,2008,136731,Gasoline,Yellow,Gray,15900
Acura,MDX 3.5L w/Technology Package,2019,90605,Gasoline,White,Parchment,27698
Chevrolet,Suburban 1500 LS,2004,171750,E85 Flex Fuel,White,Beige,12998
Lexus,GX 460 Premium,2017,82000,Gasoline,Gray,Brown,32900
Land,Rover Range Rover Supercharged LWB,2020,54225,Gasoline,White,White,67500
Acura,ILX 2.4L,2016,136397,Gasoline,Silver,Ebony.,14798
Ford,F-150 Lariat,2016,117000,Gasoline,White,Black,26500
Ford,F-150 XLT SuperCab,2010,232000,Gasoline,Blue,Gray,3000
Mercedes-Benz,G 550 4x4 Squared Base,2017,23567,Gasoline,White,Black,215000
Chevrolet,Express 1500 Cargo,2004,152000,Gasoline,White,Gray,7999
Suzuki,SX4 Base,2013,99982,Gasoline,Orange,Gray,6900
BMW,Z4 sDrive28i,2014,70000,Gasoline,White,Beige,20000
Toyota,Highlander Platinum,2020,41000,Gasoline,Blue,Black,38700
Mazda,Mazda3 i Touring,2012,144900,Gasoline,Black,–,6000
Chevrolet,Suburban High Country,2021,23292,Gasoline,Brown,Black,73500
Lexus,LC 500 Base,2020,37869,Gasoline,Atomic Silver,Rioja Red,75950
Volvo,S80 3.2,2010,90050,Gasoline,Brown,Beige,5800
Audi,A3 2.0T Tech Premium,2018,49500,Gasoline,Blue,Gray,25000
Chevrolet,Suburban 1500 LTZ,2015,159000,Gasoline,White,Beige,26900
Audi,S3 2.0T Premium Plus,2015,78124,Gasoline,Blue,Black,21500
Aston,Martin V8 Vantage Base,2008,62378,Gasoline,Red,Beige,33995
INFINITI,G35 Base,2005,99000,Gasoline,Silver,Black,18900
BMW,750 i xDrive,2014,85095,Gasoline,Black,Brown,24900
Ford,Explorer Platinum,2018,73049,Gasoline,Gray,Ebony Black,30510
Audi,A8 L 55,2019,23350,Hybrid,Black,Brown,48000
Chevrolet,Traverse Premier,2023,11806,Gasoline,White,Black,47000
Mercedes-Benz,Metris Base,2016,17340,Gasoline,White,Black,29000
Volkswagen,Golf GTI 2.0T SE 4-Door,2016,90000,Gasoline,Gray,Black,16750
Chevrolet,Trailblazer RS,2023,10000,Gasoline,Blue,Black,32000
Chevrolet,Camaro 1SS,2017,50850,Gasoline,Blue,Black,37000
Honda,Civic EX,2014,82500,Gasoline,Silver,Gray,15000
RAM,1500 Limited,2020,44362,Gasoline,Bright White Clearcoat,Black,50658
RAM,1500 Tradesman/Express,2017,40200,Gasoline,Blue,Gray,24000
Ford,Explorer Platinum,2020,64552,Gasoline,Iconic Silver Metallic,Ebony,36750
Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,2016,56842,Gasoline,Silver,Black,35000
Mercedes-Benz,E-Class E 400 4MATIC,2018,45203,Gasoline,White,Saddle Brown,39853
Toyota,Highlander LE Plus,2015,198000,Gasoline,White,Gray,14000
Ford,F-250 Lariat,2017,132269,E85 Flex Fuel,Gray,Black,35900
Kia,Telluride SX,2022,46347,Gasoline,Glacial White Pearl,Black,46120
Ford,Expedition Timberline,2022,23300,Gasoline,Green,Green,67500
Cadillac,XT6 Sport AWD,2020,24114,Gasoline,Garnet Red Metallic,Jet Black,49427
Chevrolet,Corvette Base,2007,65000,Gasoline,Silver,Beige,33885
Ford,Bronco Sport Outer Banks,2021,15198,Gasoline,Blue,Navy Pier,31621
Nissan,240SX Base,1996,160490,–,Gray,Black,15500
Mercedes-Benz,GLE 350 Base 4MATIC,2022,24500,Gasoline,White,Beige,82150
Land,Rover Discovery HSE,2020,32705,Diesel,Portofino Blue Metallic,Tan/Ebony/Ebony,46598
Rivian,R1S Adventure Package,2023,2500,,Gray,Gray,91000
Porsche,911 Carrera 4S,2007,42635,Gasoline,Blue,Blue,72995
Nissan,Leaf SV PLUS,2023,5121,,Brilliant Silver Metallic,Black,28196
Land,Rover Range Rover Velar P250 S R-Dynamic,2020,29500,Gasoline,Red,White,45000
Rolls-Royce,Phantom Drophead Coupe Drophead,2013,2958,Gasoline,Yellow,–,488880
Mazda,CX-90 Premium,2024,3880,Gasoline,Machine Gray Metallic,Black,52991
Ford,F-150 Lightning XLT,2023,208,,Gray,Gold,89000
Toyota,Tacoma TRD Sport,2018,84184,Gasoline,Magnetic Gray Metallic,Graphite w/Gun Metal,35998
Acura,ILX Premium Package,2022,16120,Gasoline,Gray,Ebony,26599
BMW,435 i,2014,53600,Gasoline,Silver,Black,25980
Lexus,SC 300 Base,1998,165000,Gasoline,Purple,Beige,8700
Mercedes-Benz,E-Class E 400,2018,28690,Gasoline,White,Beige,38880
Audi,Q7 3.0T Prestige,2018,70773,Gasoline,White,Black,30950
Porsche,Macan S,2015,80300,Gasoline,Gray,Beige,23999
Cadillac,XLR V,2008,64800,Gasoline,Black,Black,24700
Toyota,4Runner Trail,2016,117780,Gasoline,Gray,Black,27750
Audi,A5 2.0T Prestige,2018,35850,Gasoline,White,Black,33000
Jeep,Gladiator Overland,2020,20655,Gasoline,Firecracker Red Clearcoat,Black,42850
Honda,Ridgeline RTL-E,2019,26998,Gasoline,Black,Black,35557
Lexus,GX 460 Base,2018,52100,Gasoline,White,Beige,38000
Mercedes-Benz,E-Class E 350 4MATIC,2022,9006,Gasoline,Black,Black,56999
Toyota,Tacoma SR5,2018,65290,Gasoline,Blue,Black,26450
Bentley,Continental GT Base,2012,79089,E85 Flex Fuel,White,Beige,46999
Porsche,Cayman Base,2016,10431,Gasoline,Red,Black,50999
Chrysler,Town & Country Touring,2012,74582,E85 Flex Fuel,Black,–,8500
Ford,Mustang V6 Premium,2013,62500,Gasoline,Black,Black,16000
Ford,Mustang GT Premium,2021,3000,Gasoline,Red,Black,49500
Chevrolet,Suburban LT,2022,37806,Gasoline,Black,Black,60894
Land,Rover Range Rover Velar R-Dynamic S,2023,12425,Gasoline,Firenze Red,Ebony,57619
Cadillac,Escalade ESV Sport,2021,4500,Gasoline,White,Beige,105000
Chevrolet,Silverado 1500 Base,1999,88750,Gasoline,White,Gray,6800
Mitsubishi,Outlander SEL,2018,29000,Gasoline,Red,Beige,19500
Audi,TTS 2.0T Premium Plus,2012,72922,Gasoline,White,Black,25999
GMC,Sierra 1500 SLT,2021,12941,Gasoline,White,Black,51500
Kia,Optima SX Turbo,2017,103338,Gasoline,Remington Red Metallic,Black,17238
Chevrolet,Corvette Stingray w/2LT,2020,12500,Gasoline,Yellow,Black,84999
Mercedes-Benz,GL-Class GL 450,2011,148000,Gasoline,Black,Black,9900
Mazda,CX-30 Premium Package,2021,18385,Gasoline,Soul Red Crystal Metallic,White / Brown,29255
Ford,Mustang Mach-E GT,2022,8000,,Blue,Black,60999
Kia,Telluride SX,2020,55400,Gasoline,Green,White,36500
Audi,A6 55 Prestige,2021,22800,Hybrid,Blue,Brown,52000
Volkswagen,Golf R 4-Door,2016,47144,Gasoline,Blue,Black,29950
Audi,Q5 S line Premium Plus,2023,4648,Hybrid,Mythos Black,Black,47598
Chevrolet,Corvette Grand Sport,2019,13100,Gasoline,Silver,Red,61950
BMW,750 i,2017,24650,Gasoline,Silver,Black,50000
BMW,X5 sDrive35i,2017,39250,Gasoline,Black,Beige,28900
Ford,Transit Connect XL w/Rear Symmetrical Doors,2022,22985,Gasoline,White,Gray,33500
Land,Rover Range Rover Sport Supercharged,2015,64300,E85 Flex Fuel,Blue,Black,44850
Porsche,Panamera 2,2012,54000,Gasoline,White,–,26000
GMC,Yukon XL SLT,2019,65212,Gasoline,Summit White,Jet Black,42995
INFINITI,G37 x,2012,120000,Gasoline,Red,Black,14500
Ford,Expedition Limited,2016,85253,Gasoline,White,Beige,19995
Chevrolet,Trailblazer LS,2021,20497,Gasoline,Pacific Blue Metallic,Black,22999
BMW,550 i xDrive,2012,68500,Gasoline,Black,Black,17800
BMW,740 iL,2001,242000,Gasoline,Green,Green,7300
Porsche,Cayenne Turbo GT,2022,1766,Gasoline,Custom Color,Black,209995
Lexus,RX 450h Base,2017,73948,Hybrid,White,Beige,31990
Lotus,Evora Base,2010,9100,Gasoline,Black,White,55000
Porsche,911 Carrera,2020,12758,Gasoline,Silver,Black,107900
Nissan,Juke SL,2012,72639,Gasoline,Black,Black,15000
Porsche,Taycan Base,2021,6900,,White,Beige,79999
BMW,X7 xDrive50i,2019,31157,Gasoline,Black,Blk,65998
Chevrolet,Corvette Base,2005,36700,Gasoline,Blue,Black,26000
Genesis,GV70 3.5T Sport,2022,10200,Gasoline,White,Black,50500
Ford,Mustang Premium,2007,121630,Gasoline,White,Black,9450
Hyundai,Tucson Hybrid SEL Convenience,2023,3402,Hybrid,White,Black,44000
BMW,X6 M Base,2018,48000,Gasoline,Blue,Black,54000
Aston,Martin V8 Vantage Base,2010,25991,Gasoline,Silver,Black,69995
RAM,1500 TRX,2022,24058,Gasoline,Flame Red Clearcoat,BLACK,81900
Ford,Explorer XLT,2021,33705,Gasoline,White,Light Slate,36995
Mercedes-Benz,GL-Class GL 450 4MATIC,2015,84000,Gasoline,Blue,Gray,20399
Mercedes-Benz,CLS 450 Base,2019,67000,Hybrid,Yellow,Black,44500
Nissan,Rogue S,2022,21212,Gasoline,Gun Metallic,Charcoal,28906
Subaru,Outback 2.5 i Special Edition,2009,181870,Gasoline,Black,Black,6500
Mercedes-Benz,CLK-Class CLK 350,2008,93000,Gasoline,White,Beige,12000
Acura,TSX 2.4,2010,116000,Gasoline,Silver,Black,9000
Audi,RS 5 4.2,2014,49098,Gasoline,White,Black,44900
Mercedes-Benz,S-Class S 550 4MATIC,2015,13300,Gasoline,Black,Black,62500
Subaru,WRX Premium,2017,62662,Gasoline,Red,Black,24000
Cadillac,SRX Luxury Collection,2016,61549,Gasoline,Red,Ebony,19998
Lexus,GX 460 Base,2021,40906,Gasoline,Black,Black,51998
Chevrolet,Camaro 1LT,2021,18000,Gasoline,White,Black,30000
Ford,Mustang GT Premium,2018,26840,Gasoline,White,Black,42500
Land,Rover LR2 HSE,2010,100472,Gasoline,Gray,Beige,9975
Land,Rover Range Rover HSE SWB,2020,41500,Hybrid,Gray,Gray,68000
Jeep,Wrangler Unlimited 4xe Sahara,2021,51105,Hybrid,Black Clearcoat,Black,42700
Ford,F-150 XL,2021,45979,Gasoline,Agate Black Metallic,Black,38532
Jeep,Gladiator Mojave,2022,24500,Gasoline,Blue,Black,64000
Mercedes-Benz,AMG GL AMG GL 63 4MATIC,2016,69000,Gasoline,Black,Brown,36500
Mercedes-Benz,C-Class C55 AMG Sport,2006,98300,Gasoline,Black,Black,15900
BMW,535 i xDrive,2014,119750,Gasoline,White,Beige,15499
Lexus,RC 350 F Sport,2021,23436,Gasoline,Black,Black,41927
Ford,F-150 XL,2019,59678,Gasoline,Gray,Black,33700
Ford,Bronco Big Bend Advanced,2023,11500,Gasoline,Gray,Black,54490
Porsche,Macan Base,2018,82300,Gasoline,Black,Black,35000
Mazda,RX-8 Sport,2008,155500,Gasoline,Blue,Black,6800
Bentley,Bentayga V8,2019,22039,Gasoline,White,Black,113990
Mercedes-Benz,S-Class S 580 4MATIC,2022,7968,Hybrid,White,White,104999
Mercedes-Benz,C-Class C 300 4MATIC,2018,49000,Gasoline,Black,Black,23450
Cadillac,Escalade ESV Platinum,2020,92000,Gasoline,Black,Black,50000
Honda,CR-V EX-L,2016,73549,Gasoline,Mountain Air Metallic,Black,20848
BMW,ALPINA B7 ALPINA B7 xDrive,2020,33749,Gasoline,Blue,Red,85998
RAM,2500 SLT,2017,86000,Diesel,Gray,Gray,41000
Porsche,911 Targa 4 GTS,2018,19000,Gasoline,Gray,Black,145000
Ford,Explorer Limited,2017,152000,Gasoline,Gray,Black,15499
Saab,9-3 SE,2002,77200,Gasoline,Black,Beige,7500
Toyota,Avalon Touring,2016,89148,Gasoline,Black,Black,17500
Audi,S3 2.0T Tech Premium Plus,2018,16400,Gasoline,Blue,Red,42800
Ford,F-250 XL,2020,36000,E85 Flex Fuel,White,Gray,44000
BMW,X6 M Base,2018,48291,Gasoline,Gray,Brown,67250
Toyota,Tacoma PreRunner,2008,160000,Gasoline,White,–,17000
Land,Rover Range Rover 3.0L Supercharged HSE,2017,50340,Gasoline,White,Beige,47000
Lincoln,Navigator L,2008,95000,Gasoline,Black,Black,10900
Chevrolet,Camaro ZL1,2023,2950,Gasoline,Red,Gray,74500
Nissan,Pathfinder Platinum,2014,112600,Gasoline,Black,Black,13000
Hyundai,Elantra GLS,2010,107000,Gasoline,Blue,Blue,6250
BMW,135 i,2008,87000,Gasoline,White,Beige,15300
Jeep,Grand Cherokee L Summit,2022,14627,Gasoline,Diamond Black,Tupelo,56740
Chevrolet,Camaro 2SS,2023,2300,Gasoline,Red,Black,51500
Porsche,Macan Base,2017,40600,Gasoline,Gray,Black,32000
BMW,M8 Competition,2022,5018,Gasoline,–,Sakhir Orange/Black,114998
Chevrolet,Corvette Stingray w/2LT,2022,3158,Gasoline,Red,Red,85989
Subaru,Forester Base,2020,32744,Gasoline,Black,Gray,24000
Ford,Explorer XLT,2013,82900,Gasoline,White,Gray,16000
GMC,Acadia Denali,2021,47907,Gasoline,Ebony Twilight Metallic,Jet Black,38436
Land,Rover Range Rover P400 SE LWB 7 Seat,2023,4126,Hybrid,Black,Beige,155000
Chevrolet,Tahoe LTZ,2014,196300,E85 Flex Fuel,Black,Black,10995
Toyota,Supra 3.0 Premium,2021,12500,Gasoline,Yellow,Black,53500
Jeep,Wrangler Sahara Altitude,2023,1563,Hybrid,Gray,Black,62500
Cadillac,XTS Luxury,2018,46711,Gasoline,Silver,Black,20850
Honda,Civic Sport,2021,42750,Gasoline,Black,Black,25698
Chevrolet,Corvette Z06,2016,49000,Gasoline,Orange,–,75000
Lexus,IS-F Base,2008,113000,Gasoline,Black,Black,34000
Lincoln,MKZ Reserve,2017,37375,Gasoline,Blue,Brown,27500
Volkswagen,Golf R Base,2022,1067,Gasoline,White,Blue,48000
RAM,1500 Laramie,2022,18051,Gasoline,Patriot Blue Pearlcoat,Black,47995
Kia,K900 5.0L,2017,36486,Gasoline,Black,Beige,23950
Cadillac,Escalade ESV Platinum,2018,67726,Gasoline,Black,Black,52000
Lexus,RC F Base,2015,25756,Gasoline,Black,Black,49995
Ford,F-150 Lariat,2020,31250,Gasoline,Blue,Gray,42500
Mercedes-Benz,Sprinter 4500 High Roof,2019,16813,Diesel,Gray,Black,45900
Ford,Expedition King Ranch,2020,58700,Gasoline,Black,Brown,48999
INFINITI,G37 x,2013,60058,Gasoline,White,Beige,15000
Chevrolet,Corvette Stingray w/1LT,2023,4000,Gasoline,Black,Red,73900
Mercedes-Benz,E-Class E 300 4MATIC,2017,36900,Gasoline,Gray,Beige,28500
BMW,Z4 sDrive28i,2014,36812,Gasoline,White,Beige,27000
Toyota,Land Cruiser Base,2017,65000,Gasoline,Black,Brown,65000
GMC,Yukon XL Denali,2022,48306,Gasoline,Summit White,Jet Black,71999
Lincoln,Navigator Reserve,2019,39000,Gasoline,Black,Black,51999
Chevrolet,Corvette Z06,2002,17300,Gasoline,Black,Black,33999
Toyota,Sienna XSE 25th Anniversary,2023,500,Hybrid,White,Black,59500
Nissan,Armada SL,2022,14735,Gasoline,White,Black,50998
Porsche,911 Carrera,2023,19800,Gasoline,Silver,Black,134900
Ford,Focus RS Base,2016,49700,Gasoline,Blue,Black,31700
Ford,Thunderbird Deluxe,2004,79635,Gasoline,Gray,Black,13500
Dodge,Challenger SRT Hellcat,2016,8228,Gasoline,Blue,Black,62500
Mercedes-Benz,S-Class S 65 AMG,2015,95428,Gasoline,Silver,Silver,55000
Acura,MDX 3.7L Advance,2011,137200,Gasoline,White,Gray,12000
Tesla,Model S Long Range,2022,28000,,Gray,White,68750
Tesla,Model X P100D,2017,100346,,Silver,White,45999
Toyota,Land Cruiser Base,2000,265000,Gasoline,Black,Beige,15500
RAM,1500 TRX,2021,15183,Gasoline,Black,Black,90000
Porsche,Panamera 4S,2017,42596,Gasoline,Black,Black,78000
Chevrolet,Suburban 1500 LT,2008,162750,Gasoline,White,Black,7200
INFINITI,QX56 Base,2011,130921,Gasoline,White,Beige,12000
Jeep,Wrangler Unlimited Sport,2019,52775,Gasoline,Gray,Black,39799
Ford,Mustang Boss 302,2012,1295,Gasoline,Silver,Black,49990
Hummer,H3 Base,2010,107481,Gasoline,White,Black,13500
Cadillac,Escalade Luxury,2013,95570,E85 Flex Fuel,Black,Black,22000
Porsche,Panamera Edition,2016,60000,Gasoline,Gray,Black,45000
Lexus,LX 470 Base,1999,82000,Gasoline,White,Beige,25000
RAM,ProMaster 3500 Tradesman,2014,143390,Gasoline,White,–,13000
Subaru,Impreza WRX,2005,90200,Gasoline,Blue,Black,12499
Mazda,Mazda6 i Touring,2015,124000,Gasoline,White,Beige,12900
